"No.","Time","Source","Src Port","Destination","Des Port","Protocol","Length","Info"
"20548","2023-09-10 18:20:16.441908","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=4432 Ack=24491 Win=64128 Len=0 TSval=429674939 TSecr=3538313890"
"20549","2023-09-10 18:20:21.097401","14.0.0.120","37736","10.0.0.112","8080","HTTP","460","GET /manager/html HTTP/1.1 "
"20550","2023-09-10 18:20:21.098741","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=24491 Ack=4826 Win=64128 Len=1448 TSval=3538318548 TSecr=429679594 [TCP PDU reassembled in 20551]"
"20551","2023-09-10 18:20:21.098748","10.0.0.112","8080","14.0.0.120","37736","HTTP","1374","HTTP/1.1 401 Unauthorized  (text/html)"
"20552","2023-09-10 18:20:21.098910","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=4826 Ack=27247 Win=64128 Len=0 TSval=429679596 TSecr=3538318548"
"20553","2023-09-10 18:20:24.030141","14.0.0.120","37736","10.0.0.112","8080","HTTP","456","GET /manager/html HTTP/1.1 "
"20554","2023-09-10 18:20:24.048742","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=27247 Ack=5216 Win=64128 Len=1448 TSval=3538321497 TSecr=429682527 [TCP PDU reassembled in 20568]"
"20555","2023-09-10 18:20:24.048757","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=28695 Ack=5216 Win=64128 Len=1448 TSval=3538321497 TSecr=429682527 [TCP PDU reassembled in 20568]"
"20556","2023-09-10 18:20:24.048761","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=30143 Ack=5216 Win=64128 Len=1448 TSval=3538321497 TSecr=429682527 [TCP PDU reassembled in 20568]"
"20557","2023-09-10 18:20:24.048765","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=31591 Ack=5216 Win=64128 Len=1448 TSval=3538321497 TSecr=429682527 [TCP PDU reassembled in 20568]"
"20558","2023-09-10 18:20:24.048767","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [PSH, ACK] Seq=33039 Ack=5216 Win=64128 Len=1448 TSval=3538321497 TSecr=429682527 [TCP PDU reassembled in 20568]"
"20559","2023-09-10 18:20:24.048919","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=5216 Ack=33039 Win=64128 Len=0 TSval=429682546 TSecr=3538321497"
"20560","2023-09-10 18:20:24.049235","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=34487 Ack=5216 Win=64128 Len=1448 TSval=3538321498 TSecr=429682546 [TCP PDU reassembled in 20568]"
"20561","2023-09-10 18:20:24.049242","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=35935 Ack=5216 Win=64128 Len=1448 TSval=3538321498 TSecr=429682546 [TCP PDU reassembled in 20568]"
"20562","2023-09-10 18:20:24.049243","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=37383 Ack=5216 Win=64128 Len=1448 TSval=3538321498 TSecr=429682546 [TCP PDU reassembled in 20568]"
"20563","2023-09-10 18:20:24.049245","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=38831 Ack=5216 Win=64128 Len=1448 TSval=3538321498 TSecr=429682546 [TCP PDU reassembled in 20568]"
"20564","2023-09-10 18:20:24.049247","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [PSH, ACK] Seq=40279 Ack=5216 Win=64128 Len=1448 TSval=3538321498 TSecr=429682546 [TCP PDU reassembled in 20568]"
"20565","2023-09-10 18:20:24.049382","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=41727 Ack=5216 Win=64128 Len=1448 TSval=3538321498 TSecr=429682546 [TCP PDU reassembled in 20568]"
"20566","2023-09-10 18:20:24.049389","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=43175 Ack=5216 Win=64128 Len=1448 TSval=3538321498 TSecr=429682546 [TCP PDU reassembled in 20568]"
"20567","2023-09-10 18:20:24.049391","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=5216 Ack=41727 Win=64128 Len=0 TSval=429682546 TSecr=3538321497"
"20568","2023-09-10 18:20:24.049392","10.0.0.112","8080","14.0.0.120","37736","HTTP","80","HTTP/1.1 200 OK  (text/html)"
"20569","2023-09-10 18:20:24.049489","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=5216 Ack=44623 Win=64128 Len=0 TSval=429682547 TSecr=3538321498"
"20570","2023-09-10 18:20:24.095995","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=5216 Ack=44637 Win=64128 Len=0 TSval=429682593 TSecr=3538321498"
"20571","2023-09-10 18:20:24.104212","14.0.0.120","37736","10.0.0.112","8080","HTTP","478","GET /manager/images/tomcat.gif HTTP/1.1 "
"20572","2023-09-10 18:20:24.105463","14.0.0.120","39576","10.0.0.112","8080","TCP","74","39576  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429682603 TSecr=0 WS=128"
"20573","2023-09-10 18:20:24.105644","10.0.0.112","8080","14.0.0.120","39576","TCP","74","8080  >  39576 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538321555 TSecr=429682603 WS=128"
"20574","2023-09-10 18:20:24.105744","14.0.0.120","39576","10.0.0.112","8080","TCP","66","39576  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429682603 TSecr=3538321555"
"20575","2023-09-10 18:20:24.105747","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=44637 Ack=5628 Win=64128 Len=1448 TSval=3538321555 TSecr=429682601 [TCP PDU reassembled in 20576]"
"20576","2023-09-10 18:20:24.105839","10.0.0.112","8080","14.0.0.120","37736","HTTP","912","HTTP/1.1 200 OK  (GIF89a)"
"20577","2023-09-10 18:20:24.105841","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=5628 Ack=46085 Win=64128 Len=0 TSval=429682603 TSecr=3538321555"
"20578","2023-09-10 18:20:24.106293","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=5628 Ack=46931 Win=63488 Len=0 TSval=429682603 TSecr=3538321555"
"20579","2023-09-10 18:20:24.108540","14.0.0.120","37736","10.0.0.112","8080","HTTP","480","GET /manager/images/asf-logo.svg HTTP/1.1 "
"20580","2023-09-10 18:20:24.109767","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=46931 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682606 [TCP PDU reassembled in 20599]"
"20581","2023-09-10 18:20:24.109861","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=48379 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682606 [TCP PDU reassembled in 20599]"
"20582","2023-09-10 18:20:24.109863","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=49827 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682606 [TCP PDU reassembled in 20599]"
"20583","2023-09-10 18:20:24.109867","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=6042 Ack=49827 Win=64128 Len=0 TSval=429682607 TSecr=3538321559"
"20584","2023-09-10 18:20:24.109967","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=51275 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682606 [TCP PDU reassembled in 20599]"
"20585","2023-09-10 18:20:24.109970","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=52723 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682606 [TCP PDU reassembled in 20599]"
"20586","2023-09-10 18:20:24.109973","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=54171 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682606 [TCP PDU reassembled in 20599]"
"20587","2023-09-10 18:20:24.109974","10.0.0.112","8080","14.0.0.120","37736","TCP","378","8080  >  37736 [PSH, ACK] Seq=55619 Ack=6042 Win=64128 Len=312 TSval=3538321559 TSecr=429682606 [TCP PDU reassembled in 20599]"
"20588","2023-09-10 18:20:24.109975","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=6042 Ack=54171 Win=64128 Len=0 TSval=429682607 TSecr=3538321559"
"20589","2023-09-10 18:20:24.110064","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=6042 Ack=55931 Win=64128 Len=0 TSval=429682607 TSecr=3538321559"
"20590","2023-09-10 18:20:24.110066","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=55931 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682607 [TCP PDU reassembled in 20599]"
"20591","2023-09-10 18:20:24.110162","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=57379 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682607 [TCP PDU reassembled in 20599]"
"20592","2023-09-10 18:20:24.110165","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=58827 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682607 [TCP PDU reassembled in 20599]"
"20593","2023-09-10 18:20:24.110290","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=60275 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682607 [TCP PDU reassembled in 20599]"
"20594","2023-09-10 18:20:24.110292","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=61723 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682607 [TCP PDU reassembled in 20599]"
"20595","2023-09-10 18:20:24.110293","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=63171 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682607 [TCP PDU reassembled in 20599]"
"20596","2023-09-10 18:20:24.110295","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=6042 Ack=60275 Win=64128 Len=0 TSval=429682607 TSecr=3538321559"
"20597","2023-09-10 18:20:24.110296","10.0.0.112","8080","14.0.0.120","37736","TCP","378","8080  >  37736 [PSH, ACK] Seq=64619 Ack=6042 Win=64128 Len=312 TSval=3538321559 TSecr=429682607 [TCP PDU reassembled in 20599]"
"20598","2023-09-10 18:20:24.110527","10.0.0.112","8080","14.0.0.120","37736","TCP","1514","8080  >  37736 [ACK] Seq=64931 Ack=6042 Win=64128 Len=1448 TSval=3538321559 TSecr=429682607 [TCP PDU reassembled in 20599]"
"20599","2023-09-10 18:20:24.110531","10.0.0.112","8080","14.0.0.120","37736","HTTP/XML","1338","HTTP/1.1 200 OK "
"20600","2023-09-10 18:20:24.110619","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [ACK] Seq=6042 Ack=67651 Win=64128 Len=0 TSval=429682608 TSecr=3538321559"
"20601","2023-09-10 18:20:29.109823","14.0.0.120","39576","10.0.0.112","8080","TCP","66","39576  >  8080 [FIN, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429687607 TSecr=3538321555"
"20602","2023-09-10 18:20:29.110234","10.0.0.112","8080","14.0.0.120","39576","TCP","66","8080  >  39576 [FIN, ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=3538326559 TSecr=429687607"
"20603","2023-09-10 18:20:29.110239","14.0.0.120","39576","10.0.0.112","8080","TCP","66","39576  >  8080 [ACK] Seq=2 Ack=2 Win=64256 Len=0 TSval=429687607 TSecr=3538326559"
"20604","2023-09-10 18:20:34.132130","14.0.0.120","37736","10.0.0.112","8080","TCP","66","[TCP Keep-Alive] 37736  >  8080 [ACK] Seq=6041 Ack=67651 Win=64128 Len=0 TSval=429692629 TSecr=3538321559"
"20605","2023-09-10 18:20:34.132338","10.0.0.112","8080","14.0.0.120","37736","TCP","66","[TCP Keep-Alive ACK] 8080  >  37736 [ACK] Seq=67651 Ack=6042 Win=64128 Len=0 TSval=3538331581 TSecr=429682608"
"20606","2023-09-10 18:20:44.131641","10.0.0.112","8080","14.0.0.120","37736","TCP","66","8080  >  37736 [FIN, ACK] Seq=67651 Ack=6042 Win=64128 Len=0 TSval=3538341580 TSecr=429682608"
"20607","2023-09-10 18:20:44.131949","14.0.0.120","37736","10.0.0.112","8080","TCP","66","37736  >  8080 [FIN, ACK] Seq=6042 Ack=67652 Win=64128 Len=0 TSval=429702629 TSecr=3538341580"
"20608","2023-09-10 18:20:44.132155","10.0.0.112","8080","14.0.0.120","37736","TCP","66","8080  >  37736 [ACK] Seq=67652 Ack=6043 Win=64128 Len=0 TSval=3538341581 TSecr=429702629"
"20612","2023-09-10 18:22:14.310365","14.0.0.120","44062","10.0.0.112","8080","TCP","74","44062  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429792807 TSecr=0 WS=128"
"20613","2023-09-10 18:22:14.310473","10.0.0.112","8080","14.0.0.120","44062","TCP","74","8080  >  44062 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538431759 TSecr=429792807 WS=128"
"20614","2023-09-10 18:22:14.310568","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429792807 TSecr=3538431759"
"20615","2023-09-10 18:22:14.310808","14.0.0.120","44062","10.0.0.112","8080","TCP","1514","44062  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=1448 TSval=429792808 TSecr=3538431759 [TCP PDU reassembled in 20616]"
"20616","2023-09-10 18:22:14.310812","14.0.0.120","44062","10.0.0.112","8080","HTTP","712","POST /manager/html/upload;jsessionid=0DE586F27B2F48D0CA045F731E0E9E71?org.apache.catalina.filters.CSRF_NONCE=83EDF4E2462ECC725BAF342DD7A46974 HTTP/1.1 "
"20617","2023-09-10 18:22:14.310906","10.0.0.112","8080","14.0.0.120","44062","TCP","66","8080  >  44062 [ACK] Seq=1 Ack=1449 Win=64128 Len=0 TSval=3538431760 TSecr=429792808"
"20618","2023-09-10 18:22:14.310908","10.0.0.112","8080","14.0.0.120","44062","TCP","66","8080  >  44062 [ACK] Seq=1 Ack=2095 Win=63488 Len=0 TSval=3538431760 TSecr=429792808"
"20619","2023-09-10 18:22:14.415630","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [ACK] Seq=1 Ack=2095 Win=64128 Len=1448 TSval=3538431864 TSecr=429792808 [TCP PDU reassembled in 20642]"
"20620","2023-09-10 18:22:14.415643","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [ACK] Seq=1449 Ack=2095 Win=64128 Len=1448 TSval=3538431864 TSecr=429792808 [TCP PDU reassembled in 20642]"
"20621","2023-09-10 18:22:14.415645","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [ACK] Seq=2897 Ack=2095 Win=64128 Len=1448 TSval=3538431864 TSecr=429792808 [TCP PDU reassembled in 20642]"
"20622","2023-09-10 18:22:14.415649","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=2095 Ack=2897 Win=63488 Len=0 TSval=429792913 TSecr=3538431864"
"20623","2023-09-10 18:22:14.415772","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [ACK] Seq=4345 Ack=2095 Win=64128 Len=1448 TSval=3538431864 TSecr=429792808 [TCP PDU reassembled in 20642]"
"20624","2023-09-10 18:22:14.415777","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=2095 Ack=4345 Win=62592 Len=0 TSval=429792913 TSecr=3538431864"
"20625","2023-09-10 18:22:14.415779","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [PSH, ACK] Seq=5793 Ack=2095 Win=64128 Len=1448 TSval=3538431864 TSecr=429792808 [TCP PDU reassembled in 20642]"
"20626","2023-09-10 18:22:14.415915","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=2095 Ack=5793 Win=61568 Len=0 TSval=429792913 TSecr=3538431864"
"20627","2023-09-10 18:22:14.415919","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=2095 Ack=7241 Win=60672 Len=0 TSval=429792913 TSecr=3538431864"
"20628","2023-09-10 18:22:14.415920","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [ACK] Seq=7241 Ack=2095 Win=64128 Len=1448 TSval=3538431864 TSecr=429792808 [TCP PDU reassembled in 20642]"
"20629","2023-09-10 18:22:14.415927","10.0.0.112","8080","14.0.0.120","44062","TCP","378","8080  >  44062 [PSH, ACK] Seq=8689 Ack=2095 Win=64128 Len=312 TSval=3538431864 TSecr=429792808 [TCP PDU reassembled in 20642]"
"20630","2023-09-10 18:22:14.416062","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=2095 Ack=9001 Win=59008 Len=0 TSval=429792913 TSecr=3538431864"
"20631","2023-09-10 18:22:14.416206","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [ACK] Seq=9001 Ack=2095 Win=64128 Len=1448 TSval=3538431865 TSecr=429792913 [TCP PDU reassembled in 20642]"
"20632","2023-09-10 18:22:14.416214","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [ACK] Seq=10449 Ack=2095 Win=64128 Len=1448 TSval=3538431865 TSecr=429792913 [TCP PDU reassembled in 20642]"
"20633","2023-09-10 18:22:14.416398","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [ACK] Seq=11897 Ack=2095 Win=64128 Len=1448 TSval=3538431865 TSecr=429792913 [TCP PDU reassembled in 20642]"
"20634","2023-09-10 18:22:14.416404","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=2095 Ack=13345 Win=62592 Len=0 TSval=429792913 TSecr=3538431865"
"20635","2023-09-10 18:22:14.416405","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [ACK] Seq=13345 Ack=2095 Win=64128 Len=1448 TSval=3538431865 TSecr=429792913 [TCP PDU reassembled in 20642]"
"20636","2023-09-10 18:22:14.416409","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=2095 Ack=14793 Win=61568 Len=0 TSval=429792913 TSecr=3538431865"
"20637","2023-09-10 18:22:14.416411","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [ACK] Seq=14793 Ack=2095 Win=64128 Len=1448 TSval=3538431865 TSecr=429792913 [TCP PDU reassembled in 20642]"
"20638","2023-09-10 18:22:14.416532","10.0.0.112","8080","14.0.0.120","44062","TCP","1514","8080  >  44062 [ACK] Seq=16241 Ack=2095 Win=64128 Len=1448 TSval=3538431865 TSecr=429792913 [TCP PDU reassembled in 20642]"
"20639","2023-09-10 18:22:14.416548","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=2095 Ack=17689 Win=59648 Len=0 TSval=429792913 TSecr=3538431865"
"20640","2023-09-10 18:22:14.416550","10.0.0.112","8080","14.0.0.120","44062","TCP","201","8080  >  44062 [PSH, ACK] Seq=17689 Ack=2095 Win=64128 Len=135 TSval=3538431865 TSecr=429792913 [TCP PDU reassembled in 20642]"
"20641","2023-09-10 18:22:14.416664","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=2095 Ack=17824 Win=67072 Len=0 TSval=429792914 TSecr=3538431865"
"20642","2023-09-10 18:22:14.416667","10.0.0.112","8080","14.0.0.120","44062","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"20643","2023-09-10 18:22:14.416668","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=2095 Ack=17829 Win=67072 Len=0 TSval=429792914 TSecr=3538431866"
"20644","2023-09-10 18:22:23.099410","14.0.0.120","44062","10.0.0.112","8080","HTTP","581","GET /JXQOZY/ HTTP/1.1 "
"20645","2023-09-10 18:22:23.099628","10.0.0.112","8080","14.0.0.120","44062","TCP","66","8080  >  44062 [ACK] Seq=17829 Ack=2610 Win=64128 Len=0 TSval=3538440548 TSecr=429801596"
"20649","2023-09-10 18:22:23.279670","10.0.0.112","8080","14.0.0.120","44062","HTTP","299","HTTP/1.1 200 OK  (text/html)"
"20650","2023-09-10 18:22:23.279824","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [ACK] Seq=2610 Ack=18062 Win=69888 Len=0 TSval=429801777 TSecr=3538440728"
"20655","2023-09-10 18:22:33.428151","14.0.0.120","44062","10.0.0.112","8080","TCP","66","[TCP Keep-Alive] 44062  >  8080 [ACK] Seq=2609 Ack=18062 Win=69888 Len=0 TSval=429811925 TSecr=3538440728"
"20656","2023-09-10 18:22:33.428349","10.0.0.112","8080","14.0.0.120","44062","TCP","66","[TCP Keep-Alive ACK] 8080  >  44062 [ACK] Seq=18062 Ack=2610 Win=64128 Len=0 TSval=3538450877 TSecr=429801777"
"20663","2023-09-10 18:22:43.301187","10.0.0.112","8080","14.0.0.120","44062","TCP","66","8080  >  44062 [FIN, ACK] Seq=18062 Ack=2610 Win=64128 Len=0 TSval=3538460750 TSecr=429801777"
"20664","2023-09-10 18:22:43.301555","14.0.0.120","44062","10.0.0.112","8080","TCP","66","44062  >  8080 [FIN, ACK] Seq=2610 Ack=18063 Win=69888 Len=0 TSval=429821798 TSecr=3538460750"
"20665","2023-09-10 18:22:43.301778","10.0.0.112","8080","14.0.0.120","44062","TCP","66","8080  >  44062 [ACK] Seq=18063 Ack=2611 Win=64128 Len=0 TSval=3538460751 TSecr=429821798"
"20668","2023-09-10 18:24:03.545096","14.0.0.120","38118","10.0.0.112","8080","TCP","74","38118  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429902042 TSecr=0 WS=128"
"20669","2023-09-10 18:24:03.545360","10.0.0.112","8080","14.0.0.120","38118","TCP","74","8080  >  38118 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538540994 TSecr=429902042 WS=128"
"20670","2023-09-10 18:24:03.545366","14.0.0.120","38118","10.0.0.112","8080","TCP","66","38118  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429902042 TSecr=3538540994"
"20671","2023-09-10 18:24:03.545590","14.0.0.120","38118","10.0.0.112","8080","HTTP","465","GET /examples/ HTTP/1.1 "
"20672","2023-09-10 18:24:03.545991","10.0.0.112","8080","14.0.0.120","38118","TCP","66","8080  >  38118 [ACK] Seq=1 Ack=400 Win=64768 Len=0 TSval=3538540995 TSecr=429902043"
"20673","2023-09-10 18:24:03.548237","10.0.0.112","8080","14.0.0.120","38118","TCP","1514","8080  >  38118 [ACK] Seq=1 Ack=400 Win=64768 Len=1448 TSval=3538540997 TSecr=429902043 [TCP PDU reassembled in 20674]"
"20674","2023-09-10 18:24:03.548243","10.0.0.112","8080","14.0.0.120","38118","HTTP","99","HTTP/1.1 200 OK  (text/html)"
"20675","2023-09-10 18:24:03.548437","14.0.0.120","38118","10.0.0.112","8080","TCP","66","38118  >  8080 [ACK] Seq=400 Ack=1482 Win=64000 Len=0 TSval=429902045 TSecr=3538540997"
"20680","2023-09-10 18:24:13.780491","14.0.0.120","38118","10.0.0.112","8080","TCP","66","[TCP Keep-Alive] 38118  >  8080 [ACK] Seq=399 Ack=1482 Win=64128 Len=0 TSval=429912277 TSecr=3538540997"
"20681","2023-09-10 18:24:13.780746","10.0.0.112","8080","14.0.0.120","38118","TCP","66","[TCP Keep-Alive ACK] 8080  >  38118 [ACK] Seq=1482 Ack=400 Win=64768 Len=0 TSval=3538551230 TSecr=429902045"
"20686","2023-09-10 18:24:23.569291","10.0.0.112","8080","14.0.0.120","38118","TCP","66","8080  >  38118 [FIN, ACK] Seq=1482 Ack=400 Win=64768 Len=0 TSval=3538561018 TSecr=429902045"
"20687","2023-09-10 18:24:23.569788","14.0.0.120","38118","10.0.0.112","8080","TCP","66","38118  >  8080 [FIN, ACK] Seq=400 Ack=1483 Win=64128 Len=0 TSval=429922067 TSecr=3538561018"
"20688","2023-09-10 18:24:23.569793","10.0.0.112","8080","14.0.0.120","38118","TCP","66","8080  >  38118 [ACK] Seq=1483 Ack=401 Win=64768 Len=0 TSval=3538561019 TSecr=429922067"
